student_id,subject_id,difficulty,previous_score,days_until_exam,topics_remaining,available_hours_total,priority_weight,recommended_hours
1167,2,2,87,41,6,6,3.1039,1.33
1167,3,2,74,40,5,6,3.07,1.3
1168,0,5,67,13,6,4,5.2292,2.21
1168,1,4,67,39,5,4,4.0164,1.79
1169,0,4,95,40,3,4,2.85,1.19
1169,1,1,90,46,8,4,3.2174,1.43
1169,2,2,83,13,4,4,3.1092,1.3
1170,0,1,62,26,5,7,3.0446,0.58
1170,1,2,78,59,6,7,3.2095,0.6
1170,2,5,87,52,6,7,4.2523,0.78
1170,3,2,70,6,7,7,5.1667,1.0
1170,4,4,73,14,6,7,4.6543,0.84
1170,5,3,82,5,5,7,5.06,0.94
1170,6,4,67,12,7,7,5.1933,0.98
1170,7,3,68,50,9,7,4.74,0.83
1170,8,2,73,50,4,7,2.74,0.5
1171,0,1,68,40,4,8,2.49,0.88
1171,1,3,69,35,6,8,3.9057,1.34
1171,2,4,70,58,9,8,5.0724,1.7
1171,3,5,70,59,8,8,5.1695,1.83
1171,4,2,65,60,4,8,2.8667,0.99
1171,5,4,89,54,5,8,3.5052,1.18
1172,0,5,72,56,5,7,4.2386,1.76
1172,1,5,62,38,6,7,4.8232,2.0
1172,2,2,76,40,5,7,3.03,1.2
1172,3,4,60,12,6,7,5.0333,2.01
1173,0,5,66,41,4,6,4.1239,1.3
1173,1,4,68,24,8,6,5.0567,1.57
1173,2,4,69,16,5,6,4.345,1.34
1173,3,5,64,9,7,6,5.9311,1.88
1174,0,1,79,45,7,7,3.1422,0.82
1174,1,2,66,48,6,7,3.4883,0.87
1174,2,1,85,24,5,7,2.6167,0.66
1174,3,4,95,42,3,7,2.8381,0.71
1174,4,4,85,36,5,7,3.6778,0.9
1174,5,3,54,53,7,7,4.4087,1.16
1174,6,5,80,13,6,7,4.9692,1.26
1174,7,2,87,59,4,7,2.4295,0.6
1175,0,4,65,34,5,8,4.0941,0.95
1175,1,1,90,45,7,8,2.9222,0.71
1175,2,5,74,36,6,8,4.5978,1.14
1175,3,3,75,24,3,8,3.0167,0.72
1175,4,1,80,26,3,8,2.0846,0.52
1175,5,5,95,34,8,8,4.7941,1.11
1175,6,5,83,32,11,8,5.9525,1.44
1175,7,5,81,53,10,8,5.5687,1.33
1176,0,2,84,11,8,5,4.4291,0.87
1176,1,5,91,38,4,5,3.6432,0.75
1176,2,4,85,42,6,5,3.9381,0.78
1176,3,1,71,33,8,5,3.683,0.71
1176,4,3,75,34,8,5,4.3941,0.9
1176,5,4,82,11,7,5,4.9691,0.98
1177,0,1,68,45,4,4,2.4622,0.51
1177,1,4,82,60,7,4,4.2267,0.95
1177,2,4,62,26,8,4,5.1446,1.07
1177,3,1,88,58,7,4,2.9124,0.65
1177,4,3,73,53,6,4,3.7287,0.81
1178,0,5,60,35,6,3,4.8857,0.55
1178,1,3,66,41,7,3,4.2239,0.47
1178,2,4,80,38,6,3,4.0632,0.45
1178,3,4,73,15,4,3,4.0067,0.48
1178,4,2,89,15,7,3,3.7867,0.43
1178,5,5,78,43,9,3,5.3726,0.6
1179,0,4,95,15,9,6,5.0667,3.9
1179,1,1,85,25,5,6,2.6,2.12
1180,0,4,93,60,8,7,4.3067,2.67
1180,1,2,83,40,3,7,2.29,1.43
1180,2,4,74,33,9,7,5.123,3.05
1181,0,3,82,11,6,5,4.2691,0.63
1181,1,4,80,30,8,5,4.7333,0.7
1181,2,3,95,23,6,5,3.5348,0.53
1181,3,5,88,34,7,5,4.6341,0.65
1181,4,3,68,41,9,5,4.7839,0.7
1181,5,2,77,7,8,5,5.0886,0.74
1181,6,4,92,54,6,5,3.7452,0.56
1181,7,2,65,55,5,5,3.1818,0.47
1182,0,2,76,48,11,8,4.7883,1.05
1182,1,2,71,13,6,8,3.9492,0.94
1182,2,5,58,30,9,8,5.8733,1.29
1182,3,4,70,39,7,8,4.5564,1.06
1182,4,2,68,36,13,8,5.6178,1.27
1182,5,5,74,55,9,8,5.4018,1.27
1182,6,1,52,11,9,8,4.9691,1.09
1183,0,1,83,35,7,6,3.1257,1.06
1183,1,2,89,13,7,6,3.8892,1.34
1183,2,2,85,30,8,6,3.8333,1.35
1183,3,4,87,15,6,6,4.3267,1.54
1183,4,1,92,25,3,6,1.86,0.66
1184,0,3,90,17,7,3,4.0882,0.55
1184,1,2,95,33,4,3,2.403,0.32
1184,2,4,77,49,7,3,4.3641,0.57
1184,3,4,86,7,4,3,4.5086,0.59
1184,4,1,87,26,8,3,3.4446,0.48
1184,5,2,77,59,7,3,3.5295,0.46
1185,0,1,73,40,7,5,3.29,0.59
1185,1,2,59,48,8,5,4.2283,0.78
1185,2,3,87,49,6,5,3.4641,0.63
1185,3,4,89,33,5,5,3.623,0.64
1185,4,2,75,23,4,5,2.9348,0.52
1185,5,3,70,45,7,5,4.1222,0.78
1185,6,5,83,6,6,5,5.8067,1.01
1186,0,5,74,27,6,8,4.6904,0.93
1186,1,2,76,24,8,8,4.0967,0.78
1186,2,1,72,28,9,8,4.0171,0.83
1186,3,3,65,29,8,8,4.6448,0.94
1186,4,2,64,34,9,8,4.5141,0.92
1186,5,3,61,29,5,8,3.8248,0.78
1186,6,4,64,36,5,8,4.0978,0.83
1186,7,5,72,36,8,8,5.2378,1.09
1186,8,3,78,18,9,8,4.8956,0.95
1187,0,4,75,10,5,4,4.6,1.13
1187,1,5,70,43,7,4,4.9326,1.19
1187,2,1,69,35,10,4,4.3057,1.04
1187,3,1,55,29,4,4,2.8448,0.68
1188,0,3,60,41,8,3,4.6439,0.67
1188,1,1,64,24,7,3,3.6367,0.51
1188,2,1,66,54,8,3,3.6652,0.5
1188,3,3,76,13,7,3,4.5492,0.63
1188,4,5,67,47,7,3,4.9728,0.71
1189,0,4,66,58,11,4,5.7524,2.25
1189,1,3,80,59,9,4,4.4695,1.78
1190,0,2,83,50,7,8,3.44,2.91
1190,1,4,87,36,4,8,3.3378,2.83
1190,2,1,85,18,5,8,2.7556,2.26
1191,0,2,91,57,5,8,2.6554,0.69
1191,1,3,81,27,3,8,2.8504,0.76
1191,2,4,72,50,7,8,4.46,1.15
1191,3,1,75,50,4,8,2.3,0.58
1191,4,2,66,40,6,8,3.53,0.9
1191,5,3,89,55,6,8,3.4018,0.86
1191,6,5,61,56,7,8,5.0586,1.33
1191,7,3,86,44,10,8,4.7073,1.23
1191,8,1,81,54,3,8,1.8652,0.49
1192,0,4,80,8,3,4,4.15,1.43
1192,1,5,66,41,4,4,4.1239,1.4
1192,2,1,84,12,7,4,3.6533,1.27
1193,0,5,65,54,10,5,5.8852,0.81
1193,1,5,63,38,8,5,5.4032,0.72
1193,2,1,85,19,8,5,3.6263,0.49
1193,3,1,82,32,7,5,3.1725,0.41
1193,4,4,81,31,6,5,4.1026,0.53
1193,5,4,73,10,9,5,5.84,0.8
1193,6,3,62,6,5,5,5.1267,0.67
1193,7,1,54,53,9,5,4.2087,0.59
1194,0,4,77,12,7,3,4.9933,0.39
1194,1,2,86,47,5,3,2.7928,0.22
1194,2,4,54,22,6,3,4.7745,0.37
1194,3,2,72,19,6,3,3.6863,0.29
1194,4,4,95,38,4,3,3.1632,0.26
1194,5,1,62,7,5,3,4.0886,0.34
1194,6,5,80,33,9,3,5.403,0.43
1194,7,5,67,34,7,3,5.0541,0.42
1194,8,2,63,51,5,3,3.2361,0.25
1195,0,3,81,27,5,8,3.4504,1.35
1195,1,5,75,16,6,8,4.925,1.86
1195,2,5,83,8,6,8,5.39,2.14
1195,3,2,87,23,3,8,2.3948,0.89
1195,4,5,89,19,6,8,4.5463,1.75
1196,0,2,76,45,8,5,3.9022,0.97
1196,1,5,74,35,9,5,5.5057,1.27
1196,2,3,70,24,9,5,4.9167,1.12
1196,3,3,76,48,5,5,3.3883,0.83
1196,4,2,75,44,6,5,3.3273,0.79
1197,0,3,85,19,7,8,4.1263,3.6
1197,1,4,74,49,8,8,4.7241,4.26
1198,0,4,83,16,2,6,3.165,0.65
1198,1,1,72,30,5,6,2.7933,0.56
1198,2,4,74,6,5,6,5.2867,1.12
1198,3,3,92,58,5,6,3.0324,0.63
1198,4,5,73,56,3,6,3.6186,0.74
1198,5,4,90,52,5,6,3.4923,0.72
1198,6,5,79,27,6,6,4.5904,0.96
1198,7,2,83,12,3,6,2.8733,0.62
1199,0,3,80,11,5,6,4.0091,1.05
1199,1,4,52,5,6,6,6.36,1.71
1199,2,3,60,57,8,6,4.5754,1.15
1199,3,3,64,57,9,6,4.7954,1.18
1199,4,2,68,18,5,6,3.4956,0.9
1200,0,5,74,23,7,5,5.0548,1.08
1200,1,4,62,50,6,5,4.36,1.01
1200,2,4,72,47,6,5,4.1728,0.93
1200,3,3,88,14,4,5,3.3543,0.75
1200,4,1,69,54,3,5,2.1052,0.47
1200,5,2,79,7,3,5,3.5486,0.75
1201,0,4,77,6,7,5,5.8267,1.29
1201,1,2,77,17,5,5,3.3482,0.75
1201,2,1,83,43,5,5,2.4726,0.52
1201,3,3,64,18,9,5,5.1756,1.11
1201,4,5,68,8,6,5,5.69,1.22
1202,0,1,70,33,7,7,3.403,1.2
1202,1,5,84,55,6,7,4.3018,1.57
1202,2,4,74,34,5,7,3.9141,1.51
1202,3,2,80,55,6,7,3.1818,1.13
1202,4,3,74,35,7,7,4.1057,1.52
1203,0,4,63,16,2,3,3.565,0.51
1203,1,5,77,19,6,3,4.7863,0.68
1203,2,4,84,48,6,3,3.9283,0.56
1203,3,5,74,59,6,3,4.4895,0.67
1203,4,2,73,16,5,3,3.465,0.49
1204,0,2,89,55,5,5,2.7018,0.42
1204,1,3,79,54,2,5,2.4052,0.38
1204,2,5,89,19,2,5,3.3463,0.55
1204,3,1,85,60,2,5,1.4667,0.22
1204,4,3,76,12,4,5,3.7133,0.6
1204,5,3,85,5,7,5,5.6,0.85
1204,6,5,85,40,4,5,3.75,0.59
1204,7,5,78,56,3,5,3.5186,0.58
1204,8,4,73,6,5,5,5.3067,0.83
1205,0,3,81,50,3,8,2.68,1.35
1205,1,2,74,28,5,8,3.1771,1.57
1205,2,5,76,39,4,8,3.9364,1.89
1205,3,1,77,45,6,8,2.8822,1.43
1205,4,3,89,40,6,8,3.47,1.75
1206,0,4,72,31,10,7,5.4826,0.81
1206,1,1,74,36,12,7,4.7978,0.73
1206,2,5,93,28,4,7,3.6971,0.59
1206,3,3,75,53,9,7,4.5887,0.69
1206,4,1,69,16,7,7,3.745,0.56
1206,5,5,65,8,8,7,6.35,0.97
1206,6,4,90,30,4,7,3.3333,0.52
1206,7,1,78,29,5,7,2.6848,0.4
1206,8,5,68,26,7,7,5.1246,0.8
1206,9,5,62,60,9,7,5.6267,0.83
1207,0,2,89,58,6,6,2.9924,0.56
1207,1,3,79,53,4,6,3.0087,0.57
1207,2,5,89,13,6,6,4.7892,0.88
1207,3,4,89,60,3,6,2.8867,0.52
1207,4,5,86,59,3,6,3.3495,0.63
1207,5,5,63,5,5,6,6.24,1.12
1207,6,5,86,30,2,6,3.2133,0.59
1207,7,1,89,38,7,6,2.9832,0.57
1207,8,1,86,23,4,6,2.3148,0.45
1208,0,1,71,40,8,3,3.63,0.25
1208,1,5,76,14,2,3,3.7943,0.25
1208,2,4,95,39,9,3,4.6564,0.32
1208,3,2,75,35,12,3,5.1857,0.35
1208,4,5,55,31,5,3,4.7226,0.3
1208,5,5,75,20,10,3,6.0,0.39
1208,6,4,66,20,8,3,5.18,0.35
1208,7,2,57,10,5,3,4.16,0.28
1208,8,1,63,44,8,3,3.7673,0.26
1208,9,2,67,34,8,3,4.1541,0.29
1209,0,2,70,36,5,7,3.1778,0.96
1209,1,4,54,33,6,7,4.623,1.46
1209,2,1,57,42,8,7,3.8981,1.2
1209,3,1,72,30,6,7,3.0933,0.99
1209,4,1,71,44,6,7,3.0073,0.89
1209,5,4,68,21,8,7,5.1162,1.61
1210,0,4,84,40,6,3,3.97,1.49
1210,1,2,73,16,6,3,3.765,1.45
1211,0,2,87,57,8,4,3.6354,1.21
1211,1,3,67,59,9,4,4.7295,1.67
1211,2,4,69,39,2,4,3.0764,1.07
1212,0,1,70,58,6,4,2.9724,0.32
1212,1,1,88,22,3,4,1.9945,0.21
1212,2,3,80,15,6,4,4.0667,0.42
1212,3,3,77,9,8,4,5.1711,0.56
1212,4,5,66,40,3,4,3.83,0.4
1212,5,4,64,27,7,4,4.7904,0.52
1212,6,2,86,39,10,4,4.3364,0.44
1212,7,5,65,22,8,4,5.5545,0.61
1212,8,1,73,47,2,4,1.7528,0.18
1212,9,4,67,59,4,4,3.6295,0.38
1213,0,4,90,40,8,4,4.45,1.28
1213,1,2,73,16,5,4,3.465,1.0
1213,2,5,84,11,7,4,5.3291,1.56
1214,0,4,67,6,8,4,6.3267,1.26
1214,1,5,65,43,5,4,4.4326,0.85
1214,2,2,72,59,4,4,2.7295,0.53
1214,3,3,84,32,5,4,3.3325,0.66
1214,4,3,69,23,4,4,3.4548,0.7
1215,0,1,68,19,5,7,3.0663,0.5
1215,1,2,75,14,7,7,4.1143,0.68
1215,2,4,71,58,8,7,4.7524,0.78
1215,3,4,64,56,7,7,4.5986,0.75
1215,4,2,73,46,8,7,3.9574,0.67
1215,5,5,63,59,7,7,5.0095,0.81
1215,6,5,63,19,8,7,5.6663,0.92
1215,7,4,65,34,7,7,4.6941,0.79
1215,8,1,95,37,6,7,2.5703,0.42
1215,9,5,74,38,4,7,3.9832,0.64
1216,0,3,78,36,7,3,4.0178,0.63
1216,1,1,74,32,2,3,1.8325,0.28
1216,2,5,83,8,7,3,5.69,0.9
1216,3,2,73,55,3,3,2.4218,0.37
1216,4,2,83,50,6,3,3.14,0.47
1216,5,3,75,28,2,3,2.6571,0.41
1217,0,1,95,47,4,8,1.9128,1.44
1217,1,2,88,59,2,8,1.8095,1.26
1217,2,4,91,54,3,8,2.8652,2.18
1217,3,4,95,37,8,8,4.3703,3.26
1218,0,2,69,39,2,8,2.2764,0.6
1218,1,5,75,45,5,8,4.2222,1.16
1218,2,2,85,9,3,8,3.1111,0.84
1218,3,1,65,59,7,8,3.3695,0.92
1218,4,5,91,26,10,8,5.5646,1.47
1218,5,3,78,26,7,8,4.1246,1.08
1218,6,3,79,51,3,8,2.7161,0.77
1218,7,4,91,38,6,8,3.8432,1.03
1219,0,2,72,42,9,3,4.2981,0.92
1219,1,1,69,24,6,3,3.2367,0.65
1219,2,2,73,9,5,3,3.9511,0.85
1219,3,1,59,39,5,3,2.9764,0.62
1220,0,5,73,29,6,4,4.6848,0.54
1220,1,5,95,45,6,4,4.1222,0.46
1220,2,2,95,26,5,4,2.7846,0.3
1220,3,4,62,12,10,4,6.1933,0.68
1220,4,2,78,46,7,4,3.5574,0.39
1220,5,3,81,12,4,4,3.6133,0.42
1220,6,5,78,15,9,4,5.8067,0.63
1220,7,5,81,26,6,4,4.5646,0.52
1221,0,3,80,46,6,4,3.6174,0.49
1221,1,5,63,20,6,4,5.04,0.65
1221,2,5,91,13,9,4,5.6492,0.74
1221,3,3,77,16,2,4,2.885,0.38
1221,4,4,79,57,8,4,4.5954,0.58
1221,5,3,89,27,5,4,3.2904,0.41
1221,6,2,84,44,6,4,3.1473,0.43
1221,7,3,77,46,2,4,2.4774,0.31
1222,0,1,77,9,10,3,4.9711,0.35
1222,1,2,67,8,10,3,5.71,0.37
1222,2,3,89,45,6,3,3.4422,0.23
1222,3,2,74,20,10,3,4.82,0.31
1222,4,1,77,58,7,3,3.1324,0.22
1222,5,3,75,37,12,3,5.5703,0.38
1222,6,5,60,25,10,3,6.2,0.42
1222,7,2,88,53,12,3,4.8287,0.34
1222,8,1,52,7,8,3,5.1886,0.34
1223,0,4,84,34,3,3,3.1141,0.3
1223,1,2,90,51,7,3,3.2961,0.33
1223,2,5,74,18,7,3,5.1756,0.53
1223,3,4,94,35,2,3,2.6057,0.24
1223,4,4,95,39,6,3,3.7564,0.37
1223,5,3,73,13,5,3,4.0092,0.39
1223,6,1,93,43,7,3,2.8726,0.29
1223,7,1,73,34,5,3,2.7341,0.26
1223,8,1,73,38,6,3,3.0032,0.29
1224,0,1,56,35,6,7,3.3657,0.68
1224,1,1,74,53,7,7,3.2087,0.71
1224,2,3,85,46,7,7,3.8174,0.83
1224,3,3,90,42,6,7,3.4381,0.7
1224,4,2,81,41,8,7,3.8239,0.82
1224,5,4,63,35,2,7,3.2257,0.66
1224,6,2,71,43,5,7,3.1126,0.68
1224,7,3,67,20,8,7,4.76,1.01
1224,8,3,76,29,8,7,4.4248,0.94
1225,0,4,63,11,9,4,5.9491,1.28
1225,1,1,75,25,6,4,3.1,0.72
1225,2,2,76,50,6,4,3.28,0.72
1225,3,5,62,51,8,4,5.3561,1.22
1226,0,2,81,46,8,3,3.7974,0.55
1226,1,4,75,55,7,3,4.3818,0.66
1226,2,1,79,44,11,3,4.3473,0.65
1226,3,2,87,53,7,3,3.3487,0.48
1226,4,5,59,20,4,3,4.52,0.69
1227,0,5,69,53,5,6,4.3087,1.01
1227,1,5,70,14,6,6,5.1143,1.12
1227,2,4,52,38,5,6,4.3232,0.96
1227,3,3,74,40,5,6,3.47,0.75
1227,4,5,56,29,6,6,5.0248,1.17
1227,5,5,52,46,5,6,4.6774,1.07
1228,0,5,65,17,6,6,5.0882,0.98
1228,1,4,68,19,4,6,3.9663,0.77
1228,2,4,65,44,6,6,4.3273,0.83
1228,3,1,70,41,6,6,3.0439,0.58
1228,4,1,72,44,5,6,2.6873,0.5
1228,5,2,68,22,6,6,3.6945,0.71
1228,6,3,95,5,4,6,4.5,0.89
1228,7,1,68,53,8,6,3.6287,0.7
1229,0,2,84,30,7,7,3.5533,1.42
1229,1,2,95,58,10,7,4.0724,1.62
1229,2,3,83,25,9,7,4.64,1.91
1229,3,2,80,56,6,7,3.1786,1.2
1229,4,3,88,54,2,7,2.2252,0.88
1230,0,4,72,21,7,5,4.7362,0.57
1230,1,2,65,55,5,5,3.1818,0.4
1230,2,4,84,58,8,5,4.4924,0.55
1230,3,2,79,58,7,5,3.4924,0.43
1230,4,5,70,16,10,5,6.225,0.75
1230,5,5,66,39,10,5,5.9364,0.7
1230,6,4,67,28,10,5,5.6171,0.69
1230,7,1,78,32,8,5,3.5525,0.45
1230,8,2,84,18,7,5,3.7756,0.47
1231,0,1,86,40,12,3,4.53,0.48
1231,1,3,89,30,8,3,4.1533,0.43
1231,2,4,73,34,10,3,5.4341,0.54
1231,3,2,85,47,8,3,3.7128,0.38
1231,4,3,85,57,4,3,2.8754,0.3
1231,5,4,63,51,3,3,3.4361,0.35
1231,6,4,89,19,7,3,4.4463,0.45
1232,0,4,90,58,5,3,3.4724,1.24
1232,1,5,81,14,7,3,5.1943,1.73
1233,0,4,89,40,4,4,3.27,0.92
1233,1,1,95,34,3,4,1.6941,0.49
1233,2,5,84,56,2,4,3.0986,0.85
1233,3,2,75,28,8,4,4.0571,1.22
1233,4,2,95,37,2,4,1.7703,0.49
1234,0,4,82,46,2,6,2.7774,0.92
1234,1,5,95,55,6,6,4.0818,1.38
1234,2,5,81,46,7,6,4.6974,1.59
1234,3,2,80,44,5,6,2.9273,0.99
1234,4,3,69,55,7,6,4.1018,1.36
1235,0,2,72,18,4,6,3.1156,0.51
1235,1,4,75,19,7,6,4.7263,0.81
1235,2,4,84,58,6,6,3.8924,0.66
1235,3,3,93,5,2,6,3.94,0.63
1235,4,5,77,22,4,6,4.1145,0.71
1235,5,3,70,10,2,6,3.4,0.55
1235,6,4,91,60,9,6,4.6467,0.77
1235,7,1,89,56,3,6,1.6986,0.28
1235,8,5,75,5,8,6,6.9,1.09
1236,0,4,76,6,6,5,5.5467,0.59
1236,1,4,75,8,7,5,5.45,0.59
1236,2,5,77,40,9,5,5.41,0.6
1236,3,4,70,10,6,5,5.0,0.55
1236,4,4,79,31,5,5,3.8426,0.4
1236,5,4,56,17,10,5,6.0682,0.64
1236,6,2,79,29,5,5,3.0648,0.33
1236,7,5,80,34,3,5,3.5941,0.39
1236,8,5,64,43,7,5,5.0526,0.51
1236,9,4,61,49,6,5,4.3841,0.45
1237,0,4,68,28,8,4,4.9971,1.06
1237,1,2,67,27,4,4,3.0304,0.67
1237,2,2,63,32,6,4,3.6525,0.79
1237,3,1,88,9,5,4,3.2511,0.74
1237,4,3,74,14,2,4,3.0343,0.65
1238,0,5,73,49,8,4,5.1441,1.61
1238,1,2,85,43,6,4,3.1326,1.04
1238,2,4,73,51,6,4,4.1361,1.27
1239,0,2,94,12,2,8,2.3533,1.12
1239,1,1,77,24,5,8,2.7767,1.23
1239,2,4,72,36,4,8,3.6378,1.69
1239,3,4,77,12,5,8,4.3933,1.93
1239,4,3,73,16,7,8,4.465,1.96
1240,0,3,95,30,4,3,2.8333,0.21
1240,1,4,84,9,8,3,5.4311,0.39
1240,2,4,55,38,4,3,3.9632,0.29
1240,3,2,53,55,8,3,4.3218,0.32
1240,4,3,76,5,7,3,5.78,0.43
1240,5,5,73,48,8,3,5.1483,0.38
1240,6,4,79,46,6,3,4.0374,0.3
1240,7,3,77,45,6,3,3.6822,0.28
1240,8,3,84,57,11,3,4.9954,0.37
1241,0,5,77,29,6,4,4.6048,1.34
1241,1,3,52,54,5,4,3.8452,1.1
1241,2,5,56,42,8,4,5.5181,1.64
1242,0,3,71,45,3,4,2.9022,0.66
1242,1,1,79,29,8,4,3.5648,0.8
1242,2,5,69,24,5,4,4.5367,0.97
1242,3,5,81,19,5,4,4.4063,1.0
1242,4,1,77,50,5,4,2.56,0.58
1243,0,4,56,55,8,7,5.0618,0.89
1243,1,2,78,19,6,7,3.5663,0.65
1243,2,1,57,45,6,7,3.2822,0.6
1243,3,2,74,58,7,7,3.5924,0.62
1243,4,1,72,9,5,7,3.5711,0.66
1243,5,2,75,32,2,7,2.2125,0.41
1243,6,5,95,5,3,7,5.0,0.87
1243,7,5,69,56,5,7,4.2986,0.79
1243,8,4,63,23,8,7,5.1748,0.96
1243,9,2,69,29,6,7,3.5648,0.63
1244,0,4,90,18,8,5,4.7556,0.91
1244,1,1,72,11,5,5,3.3691,0.68
1244,2,3,83,52,6,5,3.5323,0.71
1244,3,2,77,31,6,5,3.3826,0.64
1244,4,2,82,25,7,5,3.66,0.71
1244,5,3,73,36,5,5,3.5178,0.71
1244,6,3,84,25,6,5,3.72,0.7
1245,0,4,95,15,6,8,4.1667,0.96
1245,1,1,71,7,5,8,3.9086,0.96
1245,2,3,80,17,4,8,3.3882,0.83
1245,3,5,78,13,8,8,5.6092,1.38
1245,4,1,89,26,4,8,2.2046,0.52
1245,5,3,95,5,8,8,5.7,1.36
1245,6,4,79,59,5,8,3.6895,0.83
1245,7,4,87,5,5,8,5.36,1.29
1246,0,4,59,32,6,3,4.5325,1.55
1246,1,3,87,38,8,3,4.1232,1.38
1247,0,4,78,57,6,3,4.0154,0.3
1247,1,2,73,27,6,3,3.5104,0.26
1247,2,1,92,35,6,3,2.6457,0.2
1247,3,2,57,41,4,3,3.1039,0.23
1247,4,4,81,46,6,3,3.9974,0.31
1247,5,1,65,10,4,3,3.3,0.24
1247,6,4,80,21,9,3,5.1762,0.41
1247,7,5,78,56,8,3,5.0186,0.37
1247,8,4,73,58,7,3,4.4124,0.35
1247,9,5,80,37,6,3,4.4703,0.33
1248,0,3,86,17,9,3,4.7682,0.67
1248,1,2,88,16,3,3,2.565,0.38
1248,2,3,64,55,8,3,4.5018,0.68
1248,3,4,89,17,9,3,5.1082,0.74
1248,4,2,75,24,7,3,3.8167,0.56
1249,0,3,92,9,4,3,3.6711,0.83
1249,1,3,77,6,9,3,6.0267,1.41
1249,2,1,67,22,6,3,3.3145,0.77
1250,0,4,67,6,5,4,5.4267,0.88
1250,1,2,91,18,6,4,3.3356,0.51
1250,2,3,76,41,5,4,3.4239,0.55
1250,3,5,69,50,8,4,5.22,0.8
1250,4,2,77,32,7,4,3.6725,0.54
1250,5,2,66,6,5,4,4.6467,0.7
1251,0,3,66,39,8,8,4.5364,0.9
1251,1,2,65,54,6,8,3.4852,0.73
1251,2,1,71,44,6,8,3.0073,0.6
1251,3,4,62,42,6,8,4.3981,0.93
1251,4,1,69,49,4,8,2.4241,0.49
1251,5,1,77,42,6,8,2.8981,0.57
1251,6,5,87,43,10,8,5.4926,1.07
1251,7,4,82,34,4,8,3.4541,0.74
1251,8,3,68,19,6,8,4.1663,0.88
1251,9,4,74,41,10,8,5.3639,1.1
1252,0,5,79,51,9,7,5.3161,0.95
1252,1,2,91,46,5,7,2.6974,0.5
1252,2,4,77,60,9,7,4.9267,0.87
1252,3,1,88,8,9,7,4.59,0.84
1252,4,5,71,23,6,7,4.8148,0.9
1252,5,3,63,23,4,7,3.5748,0.61
1252,6,2,72,43,4,7,2.7926,0.51
1252,7,5,73,57,9,7,5.4154,1.0
1252,8,5,78,48,8,7,5.0483,0.93
1253,0,1,81,7,6,6,4.0086,0.74
1253,1,1,81,25,4,6,2.38,0.44
1253,2,3,76,30,2,6,2.6133,0.51
1253,3,4,80,50,3,6,3.1,0.6
1253,4,5,83,41,2,6,3.1839,0.57
1253,5,3,71,20,3,6,3.18,0.57
1253,6,5,92,34,6,6,4.2541,0.82
1253,7,1,64,28,2,6,2.0771,0.41
1253,8,4,82,58,6,6,3.9324,0.72
1253,9,4,69,35,3,6,3.4057,0.67
1254,0,4,87,24,4,3,3.4767,0.44
1254,1,2,85,17,4,3,2.8882,0.37
1254,2,2,83,24,5,3,3.0567,0.38
1254,3,5,95,24,4,3,3.7167,0.5
1254,4,3,95,43,6,3,3.3326,0.44
1254,5,4,95,22,4,3,3.3545,0.45
1254,6,2,95,7,4,3,3.5286,0.48
1255,0,3,72,47,8,7,4.3728,0.65
1255,1,3,80,56,6,7,3.5786,0.55
1255,2,5,67,44,7,7,4.9873,0.74
1255,3,4,73,29,6,7,4.2848,0.63
1255,4,5,55,28,9,7,5.9571,0.97
1255,5,5,58,43,9,7,5.7726,0.92
1255,6,4,61,9,12,7,7.0911,1.05
1255,7,5,87,45,8,7,4.8822,0.75
1255,8,2,65,33,8,7,4.203,0.65
1256,0,5,88,57,6,6,4.2154,1.93
1256,1,1,67,28,7,6,3.5171,1.6
1256,2,5,73,23,9,6,5.6748,2.47
1257,0,3,79,37,7,3,3.9903,0.33
1257,1,1,77,34,8,3,3.5541,0.31
1257,2,4,83,40,9,3,4.89,0.43
1257,3,3,92,34,5,3,3.1541,0.26
1257,4,3,88,51,6,3,3.4361,0.29
1257,5,1,78,31,3,3,2.0626,0.18
1257,6,2,78,23,5,3,3.1748,0.26
1257,7,5,90,60,2,3,2.9667,0.26
1257,8,5,84,7,7,3,5.8486,0.47
1257,9,3,95,39,4,3,2.7564,0.24
1258,0,1,90,39,3,5,1.7564,0.74
1258,1,2,95,56,7,5,3.1786,1.41
1258,2,5,78,35,3,5,3.6257,1.53
1258,3,1,69,38,5,5,2.7832,1.24
1259,0,3,90,34,7,7,3.7941,2.04
1259,1,4,95,50,6,7,3.7,2.08
1259,2,5,73,38,8,7,5.2032,2.98
1260,0,4,75,10,8,4,5.5,1.93
1260,1,3,74,11,9,4,5.3291,1.98
1261,0,3,68,32,9,4,4.8525,0.81
1261,1,1,63,28,10,4,4.4971,0.77
1261,2,5,63,37,11,4,6.3103,1.08
1261,3,4,95,49,7,4,4.0041,0.71
1261,4,3,72,28,6,4,3.9171,0.69
1262,0,3,55,23,10,7,5.5348,1.38
1262,1,2,63,6,8,7,5.6067,1.47
1262,2,4,71,55,9,7,5.0618,1.3
1262,3,3,74,25,7,7,4.22,1.11
1262,4,4,63,34,5,7,4.1341,1.0
1262,5,3,79,59,5,7,3.2895,0.79
1263,0,1,95,55,3,6,1.5818,0.74
1263,1,5,75,49,4,6,3.9041,1.99
1263,2,4,81,51,8,6,4.5761,2.23
1263,3,1,83,36,4,6,2.2178,1.08
1264,0,2,84,9,7,6,4.3311,2.99
